47;55.2000000000;-42.4000000000;84.8000000000;-44.4000000000;-24.5000000000;33.8000000000;-57.6000000000;-22.7000000000;1.8000000000;58.1000000000;20.4000000000;3.2000000000;0.0000000216
48;53.4000000000;-44.4000000000;80.2000000000;-31.0000000000;-61.1000000000;-24.4000000000;29.2000000000;-37.1000000000;14.4000000000;61.4000000000;-2.5000000000;13.9000000000;0.0000000207
49;69.3000000000;-47.0000000000;45.4000000000;-46.1000000000;-15.9000000000;-40.1000000000;-79.4000000000;-13.2000000000;29.3000000000;49.0000000000;-5.2000000000;11.4000000000;0.0000000233
50;69.8000000000;-41.1000000000;45.3000000000;-52.9000000000;-23.1000000000;-64.1000000000;-24.2000000000;17.8000000000;65.6000000000;-14.0000000000;27.8000000000;7.8000000000;0.0000000183
51;69.1000000000;-52.0000000000;44.0000000000;-31.3000000000;-27.9000000000;-43.7000000000;-77.5000000000;3.9000000000;50.5000000000;-7.4000000000;32.4000000000;2.1000000000;0.0000000305
52;59.7000000000;-30.4000000000;-64.5000000000;57.5000000000;-55.2000000000;-39.1000000000;-7.4000000000;17.7000000000;-26.8000000000;62.3000000000;16.7000000000;8.6000000000;0.0000002708
53;54.1000000000;-38.3000000000;81.3000000000;-55.1000000000;-40.6000000000;-12.0000000000;35.6000000000;-43.9000000000;4.7000000000;59.7000000000;-1.0000000000;15.2000000000;0.0000002455
54;70.5000000000;-40.2000000000;42.6000000000;-46.2000000000;-37.8000000000;-80.2000000000;-14.3000000000;23.5000000000;-25.9000000000;56.2000000000;6.2000000000;13.5000000000;0.0000002741
55;68.6000000000;-45.2000000000;44.9000000000;-35.7000000000;-66.1000000000;-13.2000000000;-45.3000000000;-8.2000000000;65.4000000000;28.2000000000;20.6000000000;-3.2000000000;0.0000000183
56;70.8000000000;-41.4000000000;44.0000000000;-32.6000000000;-65.7000000000;-46.7000000000;-13.9000000000;25.9000000000;67.5000000000;-14.9000000000;4.6000000000;23.7000000000;0.0000000358
57;68.5000000000;-45.9000000000;42.8000000000;-32.4000000000;-70.7000000000;-27.1000000000;-39.6000000000;1.0000000000;66.6000000000;19.9000000000;26.6000000000;-4.7000000000;0.0000000196
58;69.1000000000;-48.2000000000;45.3000000000;-33.1000000000;-49.5000000000;-12.2000000000;-77.9000000000;-20.8000000000;30.4000000000;49.1000000000;-3.1000000000;10.4000000000;0.0000000241
